Unnamed: 0,Unnamed: 0.1,phage,host,species,relation
,,MH651187,LC361338,Micrococcaceae;,0
,,MG518519,NZ_CM002803,Oscillatoriales;,0
,,NC_028959,NZ_CP023560,Bacillales;,0
,,NC_028958,NC_015601.1,Erysipelotrichales;,0
,,MF766048,NC_005042.1,Prochloraceae;,0
,,MF766044,NC_012490.1,Nocardiaceae;,0
,,MF766045,NZ_CP035765.1,Sphingomonadales;,0
,,MF766046,NC_006085.1,Propionibacteriaceae;,0
,,MK310146,NZ_AP014524.1,Vibrionales;,0
,,NC_005841,NC_007677.1,Order,0
,,NC_029077,CP019892,Microbacteriaceae;,0
,,NC_003216,CP012196,Campylobacterales;,0
,,MF185733,CP023315,Caulobacterales;,0
,,MF185732,NZ_CP012958.1,Pasteurellales;,0
,,MF185731,NC_005042.1,Prochloraceae;,0
,,MF185730,NZ_CP010899.1,Entomoplasmatales;,0
,,NC_026016,NZ_QGLK01000001.1,Bifidobacteriaceae;,0
,,NC_026017,NC_011852.1,Pasteurellales;,0
,,NC_019449,NZ_RQHA01000004.1,Leptospiraceae;,0
,,NC_019448,NC_003228.3,Bacteroidales;,0
,,MH399778,NZ_BEWM01000001.1,Rhodospirillales;,0
,,MH399779,NZ_LN831039.1,Mycobacteriaceae;,0
,,MH399776,NC_017287.1,Chlamydiaceae;,0
,,MH399777,NZ_CP046058.1,Chroococcales;,0
,,MH399774,NZ_CP046058.1,Chroococcales;,0
,,MH399775,NZ_CP012958.1,Pasteurellales;,0
,,NC_019447,NZ_CP015121.1,Pseudomonadales;,0
,,NC_019914,CP034433,Neisseriales;,0
,,MH399770,NZ_LN831027.1,Fusobacteriaceae;,0
,,MH399771,NZ_CP027793.1,Nocardiaceae;,0
,,KU160650,NZ_QGLK01000001.1,Bifidobacteriaceae;,0
,,KU160651,NZ_CP035765.1,Sphingomonadales;,0
,,KU160652,NC_007618.1,Rhizobiales;,0
,,KU160653,NZ_JAAXPD010000001.1,Gordoniaceae;,0
,,KU160654,NZ_CP009764.1,Burkholderiales;,0
,,KU160655,NZ_CP008880.1,Flavobacteriales;,0
,,KU160656,NZ_LN831039.1,Mycobacteriaceae;,0
,,KU160657,NC_015601.1,Erysipelotrichales;,0
,,KU160658,NZ_LT629739,Brevibacteriaceae;,0
,,KU160659,NC_018681.1,Nocardiaceae;,0
,,KY083058,CP004353,Corynebacteriaceae;,0
,,KY083059,SDYW01000001,Bacteria,0
,,NC_005135,CP003184,Thermoanaerobacterales;,0
,,NC_003324,NC_005363.1,Bdellovibrionales;,0
,,JF704098,NZ_HF571038.1,Intrasporangiaceae;,0
,,JF704099,NC_012490.1,Nocardiaceae;,0
,,JF704096,LC361338,Micrococcaceae;,0
,,JF704097,NZ_BMUQ00000000.1,Streptomycetaceae;,0
,,JF704094,NC_005363.1,Bdellovibrionales;,0
,,JF704093,NZ_CP010899.1,Entomoplasmatales;,0
,,JF704091,NZ_HF571038.1,Intrasporangiaceae;,0
,,MK359326,CP001713,Chlamydiaceae;,0
,,MK359327,NZ_LN831027.1,Fusobacteriaceae;,0
,,MK359324,NZ_CP021140.1,Eggerthellales;,0
,,MK359322,NC_013501.1,Order,0
,,MK359323,NZ_CP022580.1,Gordoniaceae;,0
,,MK359320,LC361338,Micrococcaceae;,0
,,MK359321,NC_003228.3,Bacteroidales;,0
,,NC_019408,CP034433,Neisseriales;,0
,,MK359328,NC_007677.1,Order,0
,,MK359329,NZ_JYBE02000001.1,Streptomycetaceae;,0
,,MG099950,NZ_UFTQ01000001,Brevibacteriaceae;,0
,,MG099951,NZ_CP047242.1,Nostocaceae;,0
,,MG099952,NZ_CP013992.1,Flavobacteriales;,0
,,MG099953,NZ_KZ846072.1,Lactobacillales;,0
,,MK524508,NC_011071.1,Xanthomonadales;,0
,,MK524509,NZ_AP018203.1,Leptolyngbyaceae;,0
,,NC_011267,NZ_CP013197.1,Entomoplasmatales;,0
,,MH910039,NZ_CP047242.1,Nostocaceae;,0
,,MK112545,NZ_CP019870.1,Clostridiales;,0
,,MH590598,NC_012490.1,Nocardiaceae;,0
,,MK524500,NZ_PKRZ01000001.1,Lactobacillales;,0
,,MH590596,NC_005042.1,Prochloraceae;,0
,,MK524502,NC_015601.1,Erysipelotrichales;,0
,,MH910037,NC_012490.1,Nocardiaceae;,0
,,MK524504,NZ_LR131273.1,Tsukamurellaceae;,0
,,MH590591,NVUC01000001,Rhodobacterales;,0
,,MK524507,NZ_BEWM01000001.1,Rhodospirillales;,0
,,MH153813,NZ_ATTH01000001,Order,0
,,MH153812,NZ_CP019870.1,Clostridiales;,0
,,MH153811,NC_015601.1,Erysipelotrichales;,0
,,MH077579,NZ_CP016990.1,Aeromonadales;,0
,,MH077578,CP003184,Thermoanaerobacterales;,0
,,MH077577,NZ_CP004353.1,Corynebacteriaceae;,0
,,MH077576,NC_005042.1,Prochloraceae;,0
,,NC_025429,NZ_SPGG01000010.1,Bacteroidales;,0
,,MF373842,NZ_AP018203.1,Leptolyngbyaceae;,0
,,MF373843,CP034433,Neisseriales;,0
,,MF373840,LC361338,Micrococcaceae;,0
,,MF373841,NC_010163.1,Acholeplasmatales;,0
,,NC_020414,NZ_AP018203.1,Leptolyngbyaceae;,0
,,NC_020416,NZ_PETF01000001,Entomoplasmatales;,0
,,NC_025421,NZ_RQHA01000004.1,Leptospiraceae;,0
,,MH825712,NZ_CP023560,Bacillales;,0
,,MH825713,NZ_CP019870.1,Clostridiales;,0
,,MH825710,NZ_PETF01000001,Entomoplasmatales;,0
,,MH825711,NZ_CP046058.1,Chroococcales;,0
,,MH651177,NZ_RPMX01000001.1,Rhizobiales;,0
,,MH651175,NZ_JNIU01000001,Pelagibacterales;,0
,,MH651174,NZ_UFTQ01000003.1,Brevibacteriaceae;,0
,,MH651173,NC_012490.1,Nocardiaceae;,0
,,MH651171,NC_017287.1,Chlamydiaceae;,0
,,MH651170,NZ_HF571038.1,Intrasporangiaceae;,0
,,MH651179,NZ_ATTH01000001,Order,0
,,MH651178,NC_017287.1,Chlamydiaceae;,0
,,NC_029120,NC_006461.1,Thermales;,0
,,MF919523,NC_012490.1,Nocardiaceae;,0
,,NC_023612,NZ_QKZO01000001.1,Rhodobacterales;,0
,,MF919527,NC_005042.1,Prochloraceae;,0
,,MF919526,NZ_CP047242.1,Nostocaceae;,0
,,MF919525,NZ_PKKP01000001.1,Actinomycetaceae;,0
,,MF919524,NZ_HF571038.1,Intrasporangiaceae;,0
,,MF919529,NZ_VISK01000013.1,Rhodospirillales;,0
,,MF919528,NC_009438.1,Alteromonadales;,0
,,MK305886,NZ_QLMF01000001.1,Rhizobiales;,0
,,MF133445,NC_021883.1,Pasteurellales;,0
,,MK392365,NZ_LR131273.1,Tsukamurellaceae;,0
,,MH045558,SDYW01000001,Bacteria,0
,,MH045559,NZ_LN831027.1,Fusobacteriaceae;,0
,,MH338241,NZ_CP046058.1,Chroococcales;,0
,,MH338240,CP023315,Caulobacterales;,0
,,MH727564,CP019892,Microbacteriaceae;,0
,,MH727562,NZ_ABJL02000008.1,Bacteroidales;,0
,,MH727563,NC_002771.1,Mycoplasmataceae;,0
,,MH727560,NZ_PKKP01000001.1,Actinomycetaceae;,0
,,MH045555,NZ_LN831027.1,Fusobacteriaceae;,0
,,NC_031224,NZ_SGOE01000001.1,Rhizobiales;,0
,,NC_022969,NZ_RQHA01000004.1,Leptospiraceae;,0
,,NC_031228,LC361338,Micrococcaceae;,0
,,NC_022965,NZ_FNSA01000003,Tsukamurellaceae;,0
,,KX550082,NZ_LN831027.1,Fusobacteriaceae;,0
,,NC_011289,NZ_AP018203.1,Leptolyngbyaceae;,0
,,NC_011288,HG530068,Pseudomonadales;,0
,,KX817173,NZ_CP007203.1,Aphanizomenonaceae;,0
,,KX817175,NZ_LR215047.1,Mycoplasmataceae;,0
,,KX817174,NC_015601.1,Erysipelotrichales;,0
,,NC_024391,NZ_CP021140.1,Eggerthellales;,0
,,NC_024390,NZ_CP023558.1,Alteromonadales;,0
,,NC_011285,NZ_VISK01000013.1,Rhodospirillales;,0
,,NC_011284,NZ_NUFU01000011.1,Bacillales;,0
,,NC_011287,NZ_CM002803,Oscillatoriales;,0
,,NC_011286,RXKE01000007,Gordoniaceae;,0
,,NC_000896,NZ_CP047242.1,Nostocaceae;,0
,,KX683876,CP001751,SAR116,0
,,KX683875,QLNP01000098,Micrococcaceae;,0
,,NC_023549,NZ_VISK01000013.1,Rhodospirillales;,0
,,KY380102,NZ_CP023558.1,Alteromonadales;,0
,,NC_030953,NZ_MRCG01000001.1,Oscillatoriales;,0
,,MK305887,NZ_CP009764.1,Burkholderiales;,0
,,NC_008798,NZ_CP029197.1,Streptomycetaceae;,0
,,NC_009990,NZ_LT629770,Microbacteriaceae;,0
,,MH669006,CP034433,Neisseriales;,0
,,NC_009018,NZ_CP022580.1,Gordoniaceae;,0
,,KU761559,LR134359,Campylobacterales;,0
,,MH576959,NZ_CP016990.1,Aeromonadales;,0
,,MH576958,NZ_PKKP01000001.1,Actinomycetaceae;,0
,,MH576957,NZ_LN831039.1,Mycobacteriaceae;,0
,,MH576956,NZ_CP021140.1,Eggerthellales;,0
,,MH576955,NZ_LN831027.1,Fusobacteriaceae;,0
,,MH576954,NZ_CP016990.1,Aeromonadales;,0
,,MH576953,NZ_CP028926.1,Pasteurellales;,0
,,MH576952,NZ_LR215047.1,Mycoplasmataceae;,0
,,MH576951,NZ_CP046058.1,Chroococcales;,0
,,MH576950,CP001751,SAR116,0
,,MF189175,NC_011852.1,Pasteurellales;,0
,,MF189174,NZ_CP009764.1,Burkholderiales;,0
,,MF189177,NZ_HF571038.1,Intrasporangiaceae;,0
,,MF189176,NZ_CP012023.1,Rhodobacterales;,0
,,MF189171,NC_015601.1,Erysipelotrichales;,0
,,MF189170,NZ_JNIU01000001,Pelagibacterales;,0
,,MF189173,NZ_CP041040.1,Microbacteriaceae;,0
,,MF189172,NZ_CP023560,Bacillales;,0
,,NC_031041,NC_008095.1,Myxococcales;,0
,,NC_031040,NZ_CP031781.1,Vibrionales;,0
,,NC_031043,NZ_CP009764.1,Burkholderiales;,0
,,NC_031042,NZ_CP009976.1,Flavobacteriales;,0
,,NC_031045,NC_012490.1,Nocardiaceae;,0
,,MF189178,NZ_CP009976.1,Flavobacteriales;,0
,,KY204245,NZ_FODB01000122.1,Oceanospirillales;,0
,,NC_031046,CP023315,Caulobacterales;,0
,,NC_018279,NZ_AP014524.1,Vibrionales;,0
,,NC_018278,NC_004310.3,Rhizobiales;,0
,,NC_018275,NZ_LN831039.1,Mycobacteriaceae;,0
,,NC_018273,NZ_CP023558.1,Alteromonadales;,0
,,NC_018270,NZ_CP011663.1,Clostridiales;,0
,,NC_028898,NC_015276.1,Oceanospirillales;,0
,,NC_028899,NZ_LT629739,Brevibacteriaceae;,0
,,NC_031277,NZ_LT629758,Micromonosporaceae;,0
,,NC_001741,NC_006461.1,Thermales;,0
,,KJ959632,NZ_BEWM01000001.1,Rhodospirillales;,0
,,KY204246,NC_005042.1,Prochloraceae;,0
,,NC_028897,NZ_CP047242.1,Nostocaceae;,0
,,NC_010391,NZ_MRCG01000001.1,Oscillatoriales;,0
,,NC_010392,NZ_CP046058.1,Chroococcales;,0
,,NC_010393,NC_002771.1,Mycoplasmataceae;,0
,,NC_031048,NZ_CP023558.1,Alteromonadales;,0
,,NC_009551,NZ_LR215047.1,Mycoplasmataceae;,0
,,NC_009554,NC_006461.1,Thermales;,0
,,NC_028766,NZ_BEWM01000001.1,Rhodospirillales;,0
,,MF281061,LC361338,Micrococcaceae;,0
,,KM592966,NZ_LT629758,Micromonosporaceae;,0
,,MF189179,NZ_CP004353.1,Corynebacteriaceae;,0
,,KX580961,NVUC01000001,Rhodobacterales;,0
,,NC_008207,NZ_CP021140.1,Eggerthellales;,0
,,NC_008207,NC_010103.1,Rhizobiales;,0
,,NC_008206,NZ_UFTQ01000001,Brevibacteriaceae;,0
,,NC_008205,NZ_CP047242.1,Nostocaceae;,0
,,NC_008205,CP001751,SAR116,0
,,NC_008204,NZ_CP047242.1,Nostocaceae;,0
,,NC_008204,NZ_CP007203.1,Aphanizomenonaceae;,0
,,NC_008203,NC_015601.1,Erysipelotrichales;,0
,,NC_008203,HG530068,Pseudomonadales;,0
,,NC_008202,CP001397,Flavobacteriales;,0
,,NC_008201,NZ_CP007203.1,Aphanizomenonaceae;,0
,,NC_008200,NZ_LT629758,Micromonosporaceae;,0
,,NC_008200,NC_021883.1,Pasteurellales;,0
,,NC_028942,NZ_CP053931.1,Bacillales;,0
,,NC_028941,NVTK01000009,Alteromonadales;,0
,,NC_028946,CP030026,Enterobacterales;,0
,,NC_028947,NC_018681.1,Nocardiaceae;,0
,,NC_028945,NZ_AMGI01000001.1,Entomoplasmatales;,0
,,MK359359,NC_010163.1,Acholeplasmatales;,0
,,NC_009234,NC_004556.1,Xanthomonadales;,0
,,MK359358,NZ_CP008781.1,Burkholderiales;,0
,,NC_031128,NZ_AP019750.1,Lactobacillales;,0
,,NC_027399,NZ_CP033732.1,Bacillales;,0
,,KX648391,CP003184,Thermoanaerobacterales;,0
,,MF140421,NZ_CP009976.1,Flavobacteriales;,0
,,NC_005893,NZ_CM001889,Streptomycetaceae;,0
,,NC_022756,NC_021883.1,Pasteurellales;,0
,,NC_030939,NZ_LT629758,Micromonosporaceae;,0
,,KU867906,NC_005042.1,Prochloraceae;,0
,,KU867907,NC_014159.1,Tsukamurellaceae;,0
,,JN638753,NZ_CP027793.1,Nocardiaceae;,0
,,JN638752,NC_008095.1,Myxococcales;,0
,,KP273225,NZ_JMSZ01000016,Oceanospirillales;,0
,,KY083060,NZ_CP008880.1,Flavobacteriales;,0
,,NC_019455,NZ_CP022580.1,Gordoniaceae;,0
,,NC_019453,NC_005363.1,Bdellovibrionales;,0
,,KU160643,NZ_UFTQ01000003.1,Brevibacteriaceae;,0
,,KU160642,NZ_HF571038.1,Intrasporangiaceae;,0
,,KU160641,NZ_MUTR01000001.1,Burkholderiales;,0
,,KU160647,NC_021883.1,Pasteurellales;,0
,,KU160646,NC_017287.1,Chlamydiaceae;,0
,,KU160645,NC_002771.1,Mycoplasmataceae;,0
,,KU160644,NZ_CM002803,Oscillatoriales;,0
,,KU160649,NZ_AEUD01000047.1,Gordoniaceae;,0
,,KU160648,CP023315,Caulobacterales;,0
,,MK359339,NZ_HF571038.1,Intrasporangiaceae;,0
,,MK359338,NZ_AP018203.1,Leptolyngbyaceae;,0
,,NC_025452,NC_011071.1,Xanthomonadales;,0
,,MK359331,NZ_CP047242.1,Nostocaceae;,0
,,MK359330,NC_012490.1,Nocardiaceae;,0
,,MK359333,NZ_FNSA01000003,Tsukamurellaceae;,0
,,MK359332,NZ_LOQW01000006.1,Corynebacteriaceae;,0
,,MK359335,NC_006461.1,Thermales;,0
,,MK359334,NZ_CP009016.1,Xanthomonadales;,0
,,MK359337,NZ_LT629758,Micromonosporaceae;,0
,,MK359336,NZ_CP010341.1,Propionibacteriaceae;,0
,,NC_025450,NC_002771.1,Mycoplasmataceae;,0
,,NC_028990,NZ_LN831027.1,Fusobacteriaceae;,0
,,NC_015263,NC_005042.1,Prochloraceae;,0
,,NC_015262,NZ_HF571038.1,Intrasporangiaceae;,0
,,MG099943,NC_017379.1,Campylobacterales;,0
,,MG099947,CP003184,Thermoanaerobacterales;,0
,,MG099946,NZ_VISK01000013.1,Rhodospirillales;,0
,,MG099945,NZ_LT629739,Brevibacteriaceae;,0
,,MG099949,NZ_CP019870.1,Clostridiales;,0
,,MG099948,NZ_CP023560,Bacillales;,0
,,MK524519,NZ_CP006850.1,Nocardiaceae;,0
,,MK524518,NZ_CP023558.1,Alteromonadales;,0
,,NC_011270,NZ_CP018296.1,Chlamydiaceae;,0
,,NC_011271,NZ_MWMD01000001.1,Enterobacterales;,0
,,NC_011272,NC_003317.1,Rhizobiales;,0
,,NC_011273,NZ_CM002803,Oscillatoriales;,0
,,MK524513,NC_021883.1,Pasteurellales;,0
,,MK524512,NZ_CP018296.1,Chlamydiaceae;,0
,,MK524510,CP023315,Caulobacterales;,0
,,MK524517,NZ_PKKP01000001.1,Actinomycetaceae;,0
,,MK524515,NC_013961.1,Enterobacterales;,0
,,MK524514,NC_006085.1,Propionibacteriaceae;,0
,,MH077580,CP023315,Caulobacterales;,0
,,MH077581,NC_006085.1,Propionibacteriaceae;,0
,,MH077582,NZ_CP021140.1,Eggerthellales;,0
,,MH077583,NZ_LT629739,Brevibacteriaceae;,0
,,MH077584,NZ_CP021140.1,Eggerthellales;,0
,,MH077585,NC_006085.1,Propionibacteriaceae;,0
,,KF017927,NZ_LT629739,Brevibacteriaceae;,0
,,KY798216,NZ_PKRZ01000001.1,Lactobacillales;,0
,,NC_021558,CP003184,Thermoanaerobacterales;,0
,,KP057620,NZ_JH719383.1,Rhizobiales;,0
,,MG962366,NZ_CP041040.1,Microbacteriaceae;,0
,,MG962367,LR134359,Campylobacterales;,0
,,MG962364,NZ_CP009976.1,Flavobacteriales;,0
,,MG962365,NZ_CP008813.1,Lactobacillales;,0
,,MG962362,CP001713,Chlamydiaceae;,0
,,MG962363,NZ_MRCG01000001.1,Oscillatoriales;,0
,,MG962360,NZ_CP032788.1,Corynebacteriaceae;,0
,,MG962361,NZ_LR131273.1,Tsukamurellaceae;,0
,,MH825701,NZ_LT629758,Micromonosporaceae;,0
,,MH825700,NZ_OCQN01000001,Streptomycetaceae;,0
,,KT959213,NZ_LT629758,Micromonosporaceae;,0
,,MH825702,NZ_PETF01000001,Entomoplasmatales;,0
,,MH825705,NZ_JMSZ01000016,Oceanospirillales;,0
,,MH825704,NC_013501.1,Order,0
,,MH825707,NC_011071.1,Xanthomonadales;,0
,,NC_025417,NC_017287.1,Chlamydiaceae;,0
,,NC_025416,NZ_ATTH01000001,Order,0
,,NC_025415,NC_003228.3,Bacteroidales;,0
,,KC661271,NC_012490.1,Nocardiaceae;,0
,,KC661276,NZ_CP004353.1,Corynebacteriaceae;,0
,,NC_017732,NC_021883.1,Pasteurellales;,0
,,MH045557,NZ_MUTR01000001.1,Burkholderiales;,0
,,KP027208,NC_017287.1,Chlamydiaceae;,0
,,KP027209,NZ_FNSA01000003,Tsukamurellaceae;,0
,,MK112535,NZ_CP008880.1,Flavobacteriales;,0
,,KP027202,NZ_MUYO01000001.1,Lactobacillales;,0
,,KP027203,NZ_CP047242.1,Nostocaceae;,0
,,KP027204,NZ_CP021654.1,Aeromonadales;,0
,,JN116824,NC_009438.1,Alteromonadales;,0
,,KP027207,NZ_CP016990.1,Aeromonadales;,0
,,NC_023604,NZ_CP050956.1,Bacteroidales;,0
,,MF919517,NZ_LR131273.1,Tsukamurellaceae;,0
,,NC_023607,NZ_CP035306.1,Lactobacillales;,0
,,NC_023600,CP023315,Caulobacterales;,0
,,MF919513,NZ_QGLK01000001.1,Bifidobacteriaceae;,0
,,NC_023603,NZ_CP041040.1,Microbacteriaceae;,0
,,JQ512844,NZ_CP047242.1,Nostocaceae;,0
,,NC_023609,NZ_JNIU01000001,Pelagibacterales;,0
,,MF919518,NZ_VISK01000013.1,Rhodospirillales;,0
,,MF919519,CP034433,Neisseriales;,0
,,NC_008575,NZ_QLMF01000001.1,Rhizobiales;,0
,,MK308638,NC_008261.1,Clostridiales;,0
,,MG210949,NZ_CP008880.1,Flavobacteriales;,0
,,NC_024388,NZ_QGLK01000001.1,Bifidobacteriaceae;,0
,,MF140429,CP023315,Caulobacterales;,0
,,NC_031231,NZ_LT629739,Brevibacteriaceae;,0
,,MF140420,NZ_JMSZ01000016,Oceanospirillales;,0
,,MH727544,NZ_AP014524.1,Vibrionales;,0
,,MF140422,CP027029,Bacillales;,0
,,MF140423,NC_006461.1,Thermales;,0
,,MF140424,NZ_CP015121.1,Pseudomonadales;,0
,,MF140425,NZ_JYBE02000001.1,Streptomycetaceae;,0
,,MF140426,NZ_PKKP01000001.1,Actinomycetaceae;,0
,,MK112539,NZ_CP030777.1,Clostridiales;,0
,,NC_003460,NZ_JNIU01000001,Pelagibacterales;,0
,,NC_011292,NZ_GG657757,Streptomycetaceae;,0
,,NC_011290,NZ_CP031781.1,Vibrionales;,0
,,NC_011291,NZ_CP035765.1,Sphingomonadales;,0
,,KY130461,NC_013961.1,Enterobacterales;,0
,,MG515223,NZ_LT629758,Micromonosporaceae;,0
,,NC_027350,NZ_CP031781.1,Vibrionales;,0
,,NC_031126,CP034433,Neisseriales;,0
,,NC_031127,NZ_LR215047.1,Mycoplasmataceae;,0
,,NC_031124,NZ_PKKP01000001.1,Actinomycetaceae;,0
,,NC_031125,NC_005363.1,Bdellovibrionales;,0
,,NC_031123,NZ_CP016990.1,Aeromonadales;,0
,,NC_031120,NC_010163.1,Acholeplasmatales;,0
,,NC_023554,NZ_VISK01000013.1,Rhodospirillales;,0
,,NC_023555,NC_017287.1,Chlamydiaceae;,0
,,NC_023556,NZ_ABJL02000008.1,Bacteroidales;,0
,,NC_023550,NZ_CP022580.1,Gordoniaceae;,0
,,KY471460,NZ_MSEI01000003,Alteromonadales;,0
,,NC_031129,NZ_LT629758,Micromonosporaceae;,0
,,NC_012743,NZ_PKKP01000001.1,Actinomycetaceae;,0
,,NC_018084,NZ_RQHA01000004.1,Leptospiraceae;,0
,,NC_018083,NC_017379.1,Campylobacterales;,0
,,KT373978,NZ_LT629739,Brevibacteriaceae;,0
,,KX369585,NC_006461.1,Thermales;,0
,,NC_008294,CP003184,Thermoanaerobacterales;,0
,,MH576962,NZ_CP018296.1,Chlamydiaceae;,0
,,MH576963,NZ_CM009828.1,Enterobacterales;,0
,,MH576961,NZ_CP046058.1,Chroococcales;,0
,,MH576966,NZ_CP021140.1,Eggerthellales;,0
,,MH576967,CP003184,Thermoanaerobacterales;,0
,,NC_023730,NZ_CP014135.1,Pseudomonadales;,0
,,NC_031053,NC_011071.1,Xanthomonadales;,0
,,NC_031051,NC_017287.1,Chlamydiaceae;,0
,,KR816508,NZ_KZ846072.1,Lactobacillales;,0
,,KT326768,CP019892,Microbacteriaceae;,0
,,MG757153,NZ_ATTH01000001,Order,0
,,MG757156,NZ_CP027407.1,Rhodobacterales;,0
,,MG757154,NZ_RQHA01000004.1,Leptospiraceae;,0
,,MG757159,NZ_BAOP01000115.1,Gordoniaceae;,0
,,MG757158,CP003184,Thermoanaerobacterales;,0
,,NC_005263,NZ_LT629758,Micromonosporaceae;,0
,,NC_011811,NC_012490.1,Nocardiaceae;,0
,,NC_029121,NZ_FODB01000122.1,Oceanospirillales;,0
,,NC_009526,NZ_RPMX01000001.1,Rhizobiales;,0
,,NC_008694,NC_015601.1,Erysipelotrichales;,0
,,NC_012663,LR134359,Campylobacterales;,0
,,KR935214,NC_011852.1,Pasteurellales;,0
,,MK376955,NZ_GG657757,Streptomycetaceae;,0
,,NC_028683,NC_008095.1,Myxococcales;,0
,,NC_028979,NC_005042.1,Prochloraceae;,0
,,NC_028978,NZ_ADEZ01000001.1,Rhizobiales;,0
,,NC_028977,NZ_PKKP01000001.1,Actinomycetaceae;,0
,,NC_028972,NZ_QGLK01000001.1,Bifidobacteriaceae;,0
,,KC576784,NC_006085.1,Propionibacteriaceae;,0
,,MF185717,NZ_CP035765.1,Sphingomonadales;,0
,,NC_005880,NC_017287.1,Chlamydiaceae;,0
,,MF185719,NC_012490.1,Nocardiaceae;,0
,,MF185718,CP023315,Caulobacterales;,0
,,NC_005885,NZ_JNIU01000001,Pelagibacterales;,0
,,NC_011614,NZ_FODB01000122.1,Oceanospirillales;,0
,,NC_011612,NZ_CP025774.1,Burkholderiales;,0
,,NC_004689,NC_008095.1,Myxococcales;,0
,,NC_004689,CP003184,Thermoanaerobacterales;,0
,,NC_004688,NZ_MRCG01000001.1,Oscillatoriales;,0
,,NC_004688,NZ_CP035765.1,Sphingomonadales;,0
,,NC_004687,CP003184,Thermoanaerobacterales;,0
,,NC_004687,NZ_CP047242.1,Nostocaceae;,0
,,NC_004686,CP001751,SAR116,0
,,NC_004685,NC_008095.1,Myxococcales;,0
,,NC_004685,LC361338,Micrococcaceae;,0
,,NC_004684,NZ_CP009976.1,Flavobacteriales;,0
,,NC_004684,NZ_BEWM01000001.1,Rhodospirillales;,0
,,NC_004683,SDYW01000001,Bacteria,0
,,NC_004683,CP001751,SAR116,0
,,NC_004682,NZ_LR215047.1,Mycoplasmataceae;,0
,,NC_004681,CP003184,Thermoanaerobacterales;,0
,,NC_004681,NZ_MWMD01000001.1,Enterobacterales;,0
,,NC_004680,NZ_LN831027.1,Fusobacteriaceae;,0
,,NC_004680,NC_008095.1,Myxococcales;,0
,,KU160674,NZ_CP007203.1,Aphanizomenonaceae;,0
,,KU160672,NC_011071.1,Xanthomonadales;,0
,,KU160673,NZ_CP019870.1,Clostridiales;,0
,,KU160670,NZ_CP035765.1,Sphingomonadales;,0
,,KU160671,NZ_CP048408.1,Pseudomonadales;,0
,,NC_025471,NZ_JNIU01000001,Pelagibacterales;,0
,,MK359348,CP003184,Thermoanaerobacterales;,0
,,MK359349,NZ_CP007203.1,Aphanizomenonaceae;,0
,,MK279850,NZ_JNIU01000001,Pelagibacterales;,0
,,MK359344,NZ_LT629758,Micromonosporaceae;,0
,,MH590606,NZ_AMGI01000001.1,Entomoplasmatales;,0
,,MH590605,NZ_CP022580.1,Gordoniaceae;,0
,,KX580962,NC_005042.1,Prochloraceae;,0
,,MK359341,NC_005042.1,Prochloraceae;,0
,,MK359342,CP001751,SAR116,0
,,MH590600,NZ_CP045235.1,Burkholderiales;,0
,,MH271320,NZ_SGOE01000001.1,Rhizobiales;,0
,,MH271321,NZ_CP047242.1,Nostocaceae;,0
,,NC_011104,NZ_LT629770,Microbacteriaceae;,0
,,NC_016770,NC_010163.1,Acholeplasmatales;,0
,,MK468591,NC_021883.1,Pasteurellales;,0
,,MK524528,NZ_LK391965,Vibrionales;,0
,,MK524529,AP014565,Enterobacterales;,0
,,NC_015296,NZ_QGLK01000001.1,Bifidobacteriaceae;,0
,,NC_015297,CP001397,Flavobacteriales;,0
,,MK524524,NZ_MDBB01000001.1,Vibrionales;,0
,,MK524525,NC_013961.1,Enterobacterales;,0
,,MK524522,NC_021505.1,Pseudomonadales;,0
,,MK524523,NZ_CP050013.1,Enterobacterales;,0
,,MK524520,NZ_BCTM01000001,Enterobacterales;,0
,,NC_011046,NC_006461.1,Thermales;,0
,,NC_024711,NZ_AP014524.1,Vibrionales;,0
,,NC_011044,NC_015601.1,Erysipelotrichales;,0
,,NC_011043,NZ_CP021654.1,Aeromonadales;,0
,,MG962371,NZ_JNIU01000001,Pelagibacterales;,0
,,MG962370,CP023315,Caulobacterales;,0
,,MG962373,NZ_PKKP01000001.1,Actinomycetaceae;,0
,,MG962372,NZ_PKRZ01000001.1,Lactobacillales;,0
,,MG962375,NZ_CP047242.1,Nostocaceae;,0
,,MG962374,NZ_CP023558.1,Alteromonadales;,0
,,MK359299,NZ_CP009764.1,Burkholderiales;,0
,,NC_008208,NZ_CP009976.1,Flavobacteriales;,0
,,NC_021300,NZ_BEWM01000001.1,Rhodospirillales;,0
,,NC_021561,NZ_CP016990.1,Aeromonadales;,0
,,KM401838,NZ_UFTQ01000003.1,Brevibacteriaceae;,0
,,NC_009014,NZ_RQHA01000004.1,Leptospiraceae;,0
,,MF919509,NZ_AP014524.1,Vibrionales;,0
,,MF919508,NZ_CP007203.1,Aphanizomenonaceae;,0
,,NC_029094,CP003184,Thermoanaerobacterales;,0
,,NC_015586,NZ_CP016990.1,Aeromonadales;,0
,,NC_029092,NC_006085.1,Propionibacteriaceae;,0
,,NC_015584,NZ_CP021140.1,Eggerthellales;,0
,,MF919501,SDYW01000001,Bacteria,0
,,MF919500,NZ_CP035765.1,Sphingomonadales;,0
,,MF919503,NZ_CP007203.1,Aphanizomenonaceae;,0
